BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/27/2025 12:00,93970.0,94222.0,93653.2,93925.0,-45.0,-0.05,
04/27/2025 08:00,94081.4,94358.0,93899.9,93909.2,-172.2,-0.18,
04/27/2025 04:00,94160.4,94336.0,93685.0,94078.0,-82.4,-0.09,
04/27/2025 00:00,94663.4,95383.0,94079.7,94193.0,-470.4,-0.50,
04/26/2025 20:00,94314.5,94944.0,94076.2,94625.3,310.8,0.33,
04/26/2025 16:00,94393.0,94501.0,94058.1,94288.5,-104.5,-0.11,
04/26/2025 12:00,94174.0,94501.0,93907.5,94360.8,186.8,0.20,
04/26/2025 08:00,94672.0,94761.0,94002.8,94164.0,-508.0,-0.54,
04/26/2025 04:00,94724.0,94878.0,94375.1,94614.0,-110.0,-0.12,
04/26/2025 00:00,94717.1,95248.0,94547.3,94783.6,66.5,0.07,
04/25/2025 20:00,95406.0,95436.0,94515.3,94682.0,-724.0,-0.76,
04/25/2025 16:00,95157.0,95625.0,94405.4,95284.9,127.9,0.13,
04/25/2025 12:00,94663.0,95856.0,94000.0,95062.4,399.4,0.42,
04/25/2025 08:00,93794.2,94677.0,93538.3,94642.0,847.8,0.90,
04/25/2025 04:00,93316.4,93887.0,92993.5,93794.0,477.6,0.51,
04/25/2025 00:00,94009.0,94473.0,92849.2,93332.0,-677.0,-0.73,
04/24/2025 20:00,93602.0,94034.0,93044.3,94009.0,407.0,0.43,
04/24/2025 16:00,93237.5,93717.0,92708.0,93607.8,370.3,0.40,
04/24/2025 12:00,92631.6,93482.0,92423.1,93240.0,608.4,0.65,
04/24/2025 08:00,92219.6,92667.0,91688.8,92631.6,412.0,0.44,
04/24/2025 04:00,92693.0,92919.0,92118.3,92203.2,-489.8,-0.53,
04/24/2025 00:00,93676.9,93827.0,92631.0,92633.0,-1043.9,-1.13,
04/23/2025 20:00,93549.0,93940.0,93217.0,93729.0,180.0,0.19,
04/23/2025 16:00,93151.0,94227.7,92851.0,93563.0,412.0,0.44,
04/23/2025 12:00,93484.5,94572.0,91919.0,93151.0,-333.5,-0.36,
04/23/2025 08:00,94136.3,94496.0,93226.0,93484.5,-651.8,-0.70,
04/23/2025 04:00,93170.0,94198.9,92957.0,94056.0,886.0,0.94,
04/23/2025 00:00,93471.9,93866.0,92527.0,93173.7,-298.2,-0.32,
04/22/2025 20:00,91352.0,93890.4,90984.0,93481.0,2129.0,2.28,
04/22/2025 16:00,90918.0,91757.0,90615.0,91526.0,608.0,0.66,
04/22/2025 12:00,88524.0,91486.0,88444.0,90883.0,2359.0,2.60,
04/22/2025 08:00,88449.8,88696.0,88170.0,88652.0,202.2,0.23,
04/22/2025 04:00,88154.6,88488.0,87871.0,88398.0,243.4,0.28,
04/22/2025 00:00,87500.6,88844.0,87050.0,88153.3,652.7,0.74,
04/21/2025 20:00,87404.7,87624.0,86869.0,87504.0,99.3,0.11,
04/21/2025 16:00,88039.1,88302.0,86356.0,87447.1,-592.0,-0.68,
04/21/2025 12:00,86974.2,88511.0,86700.0,88076.9,1102.7,1.25,
04/21/2025 08:00,87196.0,87771.0,86539.0,86974.2,-221.8,-0.26,
04/21/2025 04:00,87176.3,87689.0,86880.0,87427.0,250.7,0.29,
04/21/2025 00:00,85002.0,87607.0,84974.0,87201.4,2199.4,2.52,
04/20/2025 20:00,84452.0,85269.0,84419.0,84995.0,543.0,0.64,
04/20/2025 16:00,84350.3,84660.0,84076.0,84646.0,295.7,0.35,
04/20/2025 12:00,84128.8,84654.0,83926.0,84154.0,25.2,0.03,
04/20/2025 08:00,84788.0,84791.3,83814.0,84128.8,-659.2,-0.78,
04/20/2025 04:00,85157.9,85239.0,84566.0,84791.0,-366.9,-0.43,
04/20/2025 00:00,85105.9,85320.1,84915.0,85022.0,-83.9,-0.10,
04/19/2025 20:00,84989.0,85368.3,84919.0,85077.7,88.7,0.10,
04/19/2025 16:00,85180.6,85316.0,84614.0,85083.3,-97.3,-0.11,
04/19/2025 12:00,85186.9,85599.9,84987.0,85180.0,-6.9,-0.01,
04/19/2025 08:00,85218.4,85429.0,85005.0,85217.5,-0.9,0.00,
04/19/2025 04:00,84883.3,85249.9,84750.0,85105.0,221.7,0.26,
04/19/2025 00:00,84364.0,84966.0,84311.0,84883.3,519.3,0.61,
04/18/2025 20:00,84555.7,84671.0,84327.0,84465.0,-90.7,-0.11,
04/18/2025 16:00,84368.8,84647.0,84214.0,84427.0,58.2,0.07,
04/18/2025 12:00,84615.8,84742.0,84248.0,84368.8,-247.0,-0.29,
04/18/2025 08:00,84599.9,84764.7,84355.0,84608.9,9.0,0.01,
04/18/2025 04:00,84831.2,84851.0,84281.0,84658.0,-173.2,-0.20,
04/18/2025 00:00,84910.0,85120.0,84629.0,84831.2,-78.8,-0.09,
04/17/2025 20:00,84771.0,85141.9,84602.0,84950.1,179.1,0.21,
04/17/2025 16:00,84523.0,85472.0,84326.0,84771.0,248.0,0.29,
04/17/2025 12:00,84577.7,84867.4,83662.0,84532.8,-44.9,-0.05,
04/17/2025 08:00,84621.5,84775.4,84181.0,84551.0,-70.5,-0.08,
04/17/2025 04:00,83973.0,85001.0,83890.0,84637.0,664.0,0.78,
04/17/2025 00:00,84027.4,84492.0,83813.0,84002.2,-25.2,-0.03,
